x,y,value_dec,value_hex,low16,high16
26,21,65639,0x00010067,103,1
27,21,786520,0x000C0058,88,12
28,21,91,0x0000005B,91,0
29,21,92,0x0000005C,92,0
30,21,87,0x00000057,87,0
31,21,26,0x0000001A,26,0
32,21,68,0x00000044,68,0
33,21,68,0x00000044,68,0
34,21,68,0x00000044,68,0
35,21,68,0x00000044,68,0
36,21,68,0x00000044,68,0
37,21,68,0x00000044,68,0
38,21,68,0x00000044,68,0
39,21,68,0x00000044,68,0
40,21,852091,0x000D007B,123,13
41,21,68,0x00000044,68,0
42,21,68,0x00000044,68,0
43,21,68,0x00000044,68,0
44,21,156,0x0000009C,156,0
45,21,157,0x0000009D,157,0
46,21,196,0x000000C4,196,0
47,21,5505234,0x005400D2,210,84
48,21,65757,0x000100DD,221,1
49,21,65757,0x000100DD,221,1
50,21,1048785,0x001000D1,209,16
51,21,170,0x000000AA,170,0
52,21,212,0x000000D4,212,0
53,21,65746,0x000100D2,210,1
54,21,212,0x000000D4,212,0
55,21,170,0x000000AA,170,0
56,21,1048785,0x001000D1,209,16
57,21,170,0x000000AA,170,0
58,21,193,0x000000C1,193,0
59,21,182,0x000000B6,182,0
60,21,183,0x000000B7,183,0
61,21,55,0x00000037,55,0
62,21,57,0x00000039,57,0
63,21,68,0x00000044,68,0
64,21,68,0x00000044,68,0
65,21,68,0x00000044,68,0
66,21,68,0x00000044,68,0
67,21,156,0x0000009C,156,0
68,21,157,0x0000009D,157,0
69,21,196,0x000000C4,196,0
70,21,214,0x000000D6,214,0
71,21,223,0x000000DF,223,0
72,21,65756,0x000100DC,220,1
73,21,223,0x000000DF,223,0
74,21,215,0x000000D7,215,0
75,21,214,0x000000D6,214,0
76,21,223,0x000000DF,223,0
77,21,215,0x000000D7,215,0
78,21,228,0x000000E4,228,0
79,21,227,0x000000E3,227,0
80,21,216,0x000000D8,216,0
81,21,227,0x000000E3,227,0
82,21,216,0x000000D8,216,0
83,21,227,0x000000E3,227,0
84,21,216,0x000000D8,216,0
85,21,227,0x000000E3,227,0
86,21,216,0x000000D8,216,0
87,21,229,0x000000E5,229,0
88,21,65746,0x000100D2,210,1
89,21,228,0x000000E4,228,0
90,21,229,0x000000E5,229,0
91,21,228,0x000000E4,228,0
92,21,229,0x000000E5,229,0
93,21,170,0x000000AA,170,0
94,21,228,0x000000E4,228,0
95,21,229,0x000000E5,229,0
96,21,228,0x000000E4,228,0
97,21,229,0x000000E5,229,0
98,21,171,0x000000AB,171,0
99,21,68,0x00000044,68,0
100,21,39,0x00000027,39,0
101,21,21,0x00000015,21,0
102,21,65540,0x00010004,4,1
103,21,19,0x00000013,19,0
104,21,42,0x0000002A,42,0
105,21,7,0x00000007,7,0
106,21,53,0x00000035,53,0
107,21,6,0x00000006,6,0
108,21,65540,0x00010004,4,1
109,21,205,0x000000CD,205,0
110,21,17,0x00000011,17,0
111,21,18,0x00000012,18,0
112,21,24,0x00000018,24,0
113,21,50,0x00000032,50,0
114,21,205,0x000000CD,205,0
115,21,0,0x00000000,0,0
116,21,50,0x00000032,50,0
117,21,24,0x00000018,24,0
118,21,50,0x00000032,50,0
119,21,65540,0x00010004,4,1
120,21,0,0x00000000,0,0
121,21,51,0x00000033,51,0
122,21,10,0x0000000A,10,0
123,21,68,0x00000044,68,0
124,21,68,0x00000044,68,0
125,21,68,0x00000044,68,0
126,21,68,0x00000044,68,0
127,21,68,0x00000044,68,0
0,22,68,0x00000044,68,0
1,22,68,0x00000044,68,0
2,22,68,0x00000044,68,0
3,22,23,0x00000017,23,0
4,22,0,0x00000000,0,0
5,22,44,0x0000002C,44,0
6,22,31,0x0000001F,31,0
7,22,65584,0x00010030,48,1
8,22,32,0x00000020,32,0
9,22,46,0x0000002E,46,0
10,22,65540,0x00010004,4,1
11,22,50,0x00000032,50,0
12,22,50,0x00000032,50,0
13,22,0,0x00000000,0,0
14,22,65540,0x00010004,4,1
15,22,50,0x00000032,50,0
16,22,0,0x00000000,0,0
17,22,38,0x00000026,38,0
18,22,50,0x00000032,50,0
19,22,65540,0x00010004,4,1
20,22,50,0x00000032,50,0
21,22,50,0x00000032,50,0
22,22,100,0x00000064,100,0
23,22,76,0x0000004C,76,0
24,22,86,0x00000056,86,0
25,22,77,0x0000004D,77,0
26,22,78,0x0000004E,78,0
27,22,65610,0x0001004A,74,1
28,22,77,0x0000004D,77,0
29,22,78,0x0000004E,78,0
30,22,87,0x00000057,87,0
31,22,26,0x0000001A,26,0
32,22,68,0x00000044,68,0
33,22,68,0x00000044,68,0
34,22,68,0x00000044,68,0
35,22,68,0x00000044,68,0
36,22,68,0x00000044,68,0
37,22,68,0x00000044,68,0
38,22,68,0x00000044,68,0
39,22,68,0x00000044,68,0
40,22,393379,0x000600A3,163,6
41,22,68,0x00000044,68,0
42,22,68,0x00000044,68,0
43,22,156,0x0000009C,156,0
44,22,196,0x000000C4,196,0
45,22,170,0x000000AA,170,0
46,22,170,0x000000AA,170,0
47,22,65746,0x000100D2,210,1
48,22,170,0x000000AA,170,0
49,22,170,0x000000AA,170,0
50,22,170,0x000000AA,170,0
51,22,170,0x000000AA,170,0
52,22,170,0x000000AA,170,0
53,22,65746,0x000100D2,210,1
54,22,170,0x000000AA,170,0
55,22,170,0x000000AA,170,0
56,22,65746,0x000100D2,210,1
57,22,212,0x000000D4,212,0
58,22,171,0x000000AB,171,0
59,22,56,0x00000038,56,0
60,22,57,0x00000039,57,0
61,22,68,0x00000044,68,0
62,22,68,0x00000044,68,0
63,22,68,0x00000044,68,0
64,22,68,0x00000044,68,0
65,22,68,0x00000044,68,0
66,22,68,0x00000044,68,0
67,22,169,0x000000A9,169,0
68,22,170,0x000000AA,170,0
69,22,1048785,0x001000D1,209,16
70,22,65744,0x000100D0,208,1
71,22,65537,0x00010001,1,1
72,22,9764867,0x00950003,3,149
73,22,0,0x00000000,0,0
74,22,222,0x000000DE,222,0
75,22,224,0x000000E0,224,0
76,22,0,0x00000000,0,0
77,22,211,0x000000D3,211,0
78,22,212,0x000000D4,212,0
79,22,228,0x000000E4,228,0
80,22,229,0x000000E5,229,0
81,22,228,0x000000E4,228,0
82,22,229,0x000000E5,229,0
83,22,228,0x000000E4,228,0
84,22,229,0x000000E5,229,0
85,22,228,0x000000E4,228,0
86,22,229,0x000000E5,229,0
87,22,212,0x000000D4,212,0
88,22,65746,0x000100D2,210,1
89,22,170,0x000000AA,170,0
90,22,193,0x000000C1,193,0
91,22,181,0x000000B5,181,0
92,22,194,0x000000C2,194,0
93,22,212,0x000000D4,212,0
94,22,212,0x000000D4,212,0
95,22,170,0x000000AA,170,0
96,22,212,0x000000D4,212,0
97,22,170,0x000000AA,170,0
98,22,171,0x000000AB,171,0
99,22,7,0x00000007,7,0
100,22,36,0x00000024,36,0
101,22,53,0x00000035,53,0
102,22,65540,0x00010004,4,1
103,22,51,0x00000033,51,0
104,22,36,0x00000024,36,0
105,22,53,0x00000035,53,0
106,22,50,0x00000032,50,0
107,22,50,0x00000032,50,0
108,22,65540,0x00010004,4,1
109,22,50,0x00000032,50,0
110,22,33,0x00000021,33,0
111,22,34,0x00000022,34,0
112,22,12,0x0000000C,12,0
113,22,13,0x0000000D,13,0
114,22,13,0x0000000D,13,0
115,22,13,0x0000000D,13,0
116,22,13,0x0000000D,13,0
117,22,14,0x0000000E,14,0
118,22,0,0x00000000,0,0
119,22,655363,0x000A0003,3,10
120,22,0,0x00000000,0,0
121,22,0,0x00000000,0,0
122,22,26,0x0000001A,26,0
123,22,68,0x00000044,68,0
124,22,68,0x00000044,68,0
125,22,68,0x00000044,68,0
126,22,68,0x00000044,68,0
127,22,68,0x00000044,68,0
0,23,68,0x00000044,68,0
1,23,68,0x00000044,68,0
2,23,68,0x00000044,68,0
3,23,39,0x00000027,39,0
4,23,21,0x00000015,21,0
5,23,0,0x00000000,0,0
6,23,44,0x0000002C,44,0
7,23,65595,0x0001003B,59,1
8,23,46,0x0000002E,46,0
9,23,0,0x00000000,0,0
10,23,65540,0x00010004,4,1
11,23,50,0x00000032,50,0
12,23,50,0x00000032,50,0
13,23,0,0x00000000,0,0
14,23,65540,0x00010004,4,1
15,23,205,0x000000CD,205,0
16,23,81,0x00000051,81,0
17,23,82,0x00000052,82,0
18,23,0,0x00000000,0,0
19,23,65540,0x00010004,4,1
20,23,50,0x00000032,50,0
21,23,81,0x00000051,81,0
22,23,82,0x00000052,82,0
23,23,100,0x00000064,100,0
24,23,101,0x00000065,101,0
25,23,110,0x0000006E,110,0
26,23,111,0x0000006F,111,0
27,23,65541,0x00010005,5,1
28,23,110,0x0000006E,110,0
29,23,111,0x0000006F,111,0
30,23,19,0x00000013,19,0
31,23,42,0x0000002A,42,0
32,23,68,0x00000044,68,0
33,23,68,0x00000044,68,0
34,23,68,0x00000044,68,0
35,23,68,0x00000044,68,0
36,23,68,0x00000044,68,0
37,23,68,0x00000044,68,0
38,23,68,0x00000044,68,0
39,23,68,0x00000044,68,0
40,23,393379,0x000600A3,163,6
41,23,68,0x00000044,68,0
42,23,156,0x0000009C,156,0
43,23,196,0x000000C4,196,0
44,23,170,0x000000AA,170,0
45,23,170,0x000000AA,170,0
46,23,170,0x000000AA,170,0
47,23,65746,0x000100D2,210,1
48,23,170,0x000000AA,170,0
49,23,170,0x000000AA,170,0
50,23,170,0x000000AA,170,0
51,23,170,0x000000AA,170,0
52,23,170,0x000000AA,170,0
53,23,65746,0x000100D2,210,1
54,23,170,0x000000AA,170,0
55,23,170,0x000000AA,170,0
56,23,65746,0x000100D2,210,1
57,23,170,0x000000AA,170,0
58,23,195,0x000000C3,195,0
59,23,159,0x0000009F,159,0
60,23,68,0x00000044,68,0
61,23,68,0x00000044,68,0
62,23,68,0x00000044,68,0
63,23,68,0x00000044,68,0
64,23,68,0x00000044,68,0
65,23,68,0x00000044,68,0
66,23,68,0x00000044,68,0
67,23,169,0x000000A9,169,0
68,23,170,0x000000AA,170,0
69,23,65746,0x000100D2,210,1
70,23,225,0x000000E1,225,0
71,23,199,0x000000C7,199,0
72,23,65540,0x00010004,4,1
73,23,197,0x000000C5,197,0
74,23,198,0x000000C6,198,0
75,23,199,0x000000C7,199,0
76,23,0,0x00000000,0,0
77,23,211,0x000000D3,211,0
78,23,1048785,0x001000D1,209,16
79,23,65757,0x000100DD,221,1
80,23,65757,0x000100DD,221,1
81,23,65757,0x000100DD,221,1
82,23,65757,0x000100DD,221,1
83,23,1048785,0x001000D1,209,16
84,23,217,0x000000D9,217,0
85,23,218,0x000000DA,218,0
86,23,217,0x000000D9,217,0
87,23,218,0x000000DA,218,0
88,23,1048785,0x001000D1,209,16
89,23,170,0x000000AA,170,0
90,23,171,0x000000AB,171,0
91,23,55,0x00000037,55,0
92,23,180,0x000000B4,180,0
93,23,181,0x000000B5,181,0
94,23,182,0x000000B6,182,0
95,23,181,0x000000B5,181,0
96,23,182,0x000000B6,182,0
97,23,181,0x000000B5,181,0
98,23,183,0x000000B7,183,0
99,23,23,0x00000017,23,0
100,23,22,0x00000016,22,0
101,23,50,0x00000032,50,0
102,23,655363,0x000A0003,3,10
103,23,65537,0x00010001,1,1
104,23,65537,0x00010001,1,1
105,23,655362,0x000A0002,2,10
106,23,65537,0x00010001,1,1
107,23,65537,0x00010001,1,1
108,23,6881280,0x00690000,0,105
109,23,65537,0x00010001,1,1
110,23,65537,0x00010001,1,1
111,23,65537,0x00010001,1,1
112,23,65597,0x0001003D,61,1
113,23,721088,0x000B00C0,192,11
114,23,29,0x0000001D,29,0
115,23,29,0x0000001D,29,0
116,23,29,0x0000001D,29,0
117,23,30,0x0000001E,30,0
118,23,50,0x00000032,50,0
119,23,65540,0x00010004,4,1
120,23,0,0x00000000,0,0
121,23,50,0x00000032,50,0
122,23,51,0x00000033,51,0
123,23,10,0x0000000A,10,0
124,23,68,0x00000044,68,0
125,23,68,0x00000044,68,0
126,23,68,0x00000044,68,0
127,23,68,0x00000044,68,0
0,24,68,0x00000044,68,0
1,24,68,0x00000044,68,0
2,24,68,0x00000044,68,0
3,24,54,0x00000036,54,0
4,24,23,0x00000017,23,0
5,24,0,0x00000000,0,0
6,24,0,0x00000000,0,0
7,24,65540,0x00010004,4,1
8,24,0,0x00000000,0,0
9,24,0,0x00000000,0,0
10,24,655363,0x000A0003,3,10
11,24,65537,0x00010001,1,1
12,24,65537,0x00010001,1,1
13,24,65537,0x00010001,1,1
14,24,655363,0x000A0003,3,10
15,24,50,0x00000032,50,0
16,24,96,0x00000060,96,0
17,24,97,0x00000061,97,0
18,24,0,0x00000000,0,0
19,24,10027011,0x00990003,3,153
20,24,0,0x00000000,0,0
21,24,96,0x00000060,96,0
22,24,97,0x00000061,97,0
23,24,0,0x00000000,0,0
24,24,0,0x00000000,0,0
25,24,0,0x00000000,0,0
26,24,12,0x0000000C,12,0
27,24,65596,0x0001003C,60,1
28,24,14,0x0000000E,14,0
29,24,0,0x00000000,0,0
30,24,43,0x0000002B,43,0
31,24,57,0x00000039,57,0
32,24,68,0x00000044,68,0
33,24,68,0x00000044,68,0
34,24,68,0x00000044,68,0
35,24,68,0x00000044,68,0
36,24,68,0x00000044,68,0
37,24,68,0x00000044,68,0
38,24,68,0x00000044,68,0
39,24,68,0x00000044,68,0
40,24,393379,0x000600A3,163,6
41,24,68,0x00000044,68,0
42,24,169,0x000000A9,169,0
43,24,170,0x000000AA,170,0
44,24,9568465,0x009200D1,209,146
45,24,65757,0x000100DD,221,1
46,24,65757,0x000100DD,221,1
47,24,1048785,0x001000D1,209,16
48,24,65757,0x000100DD,221,1
49,24,65757,0x000100DD,221,1
50,24,6750378,0x006700AA,170,103
51,24,65757,0x000100DD,221,1
52,24,65757,0x000100DD,221,1
53,24,1048785,0x001000D1,209,16
54,24,170,0x000000AA,170,0
55,24,170,0x000000AA,170,0
56,24,4194474,0x004000AA,170,64
57,24,170,0x000000AA,170,0
58,24,170,0x000000AA,170,0
59,24,171,0x000000AB,171,0
60,24,68,0x00000044,68,0
61,24,68,0x00000044,68,0
62,24,68,0x00000044,68,0
63,24,68,0x00000044,68,0
64,24,68,0x00000044,68,0
65,24,68,0x00000044,68,0
66,24,156,0x0000009C,156,0
67,24,196,0x000000C4,196,0
68,24,170,0x000000AA,170,0
69,24,65746,0x000100D2,210,1
70,24,214,0x000000D6,214,0
71,24,224,0x000000E0,224,0
72,24,65540,0x00010004,4,1
73,24,222,0x000000DE,222,0
74,24,215,0x000000D7,215,0
75,24,213,0x000000D5,213,0
76,24,0,0x00000000,0,0
77,24,222,0x000000DE,222,0
78,24,65756,0x000100DC,220,1
79,24,223,0x000000DF,223,0
80,24,215,0x000000D7,215,0
81,24,170,0x000000AA,170,0
82,24,170,0x000000AA,170,0
83,24,65746,0x000100D2,210,1
84,24,228,0x000000E4,228,0
85,24,227,0x000000E3,227,0
86,24,216,0x000000D8,216,0
87,24,229,0x000000E5,229,0
88,24,65746,0x000100D2,210,1
89,24,212,0x000000D4,212,0
90,24,171,0x000000AB,171,0
91,24,68,0x00000044,68,0
92,24,54,0x00000036,54,0
93,24,55,0x00000037,55,0
94,24,56,0x00000038,56,0
95,24,55,0x00000037,55,0
96,24,56,0x00000038,56,0
97,24,55,0x00000037,55,0
98,24,57,0x00000039,57,0
99,24,23,0x00000017,23,0
100,24,197,0x000000C5,197,0
101,24,198,0x000000C6,198,0
102,24,199,0x000000C7,199,0
103,24,50,0x00000032,50,0
104,24,50,0x00000032,50,0
105,24,65540,0x00010004,4,1
106,24,50,0x00000032,50,0
107,24,0,0x00000000,0,0
108,24,50,0x00000032,50,0
109,24,50,0x00000032,50,0
110,24,205,0x000000CD,205,0
111,24,12,0x0000000C,12,0
112,24,15,0x0000000F,15,0
113,24,65584,0x00010030,48,1
114,24,29,0x0000001D,29,0
115,24,32,0x00000020,32,0
116,24,45,0x0000002D,45,0
117,24,34,0x00000022,34,0
118,24,24,0x00000018,24,0
119,24,65540,0x00010004,4,1
120,24,50,0x00000032,50,0
121,24,205,0x000000CD,205,0
122,24,50,0x00000032,50,0
123,24,26,0x0000001A,26,0
124,24,68,0x00000044,68,0
125,24,68,0x00000044,68,0
126,24,68,0x00000044,68,0
127,24,68,0x00000044,68,0
0,25,68,0x00000044,68,0
1,25,68,0x00000044,68,0
2,25,68,0x00000044,68,0
3,25,68,0x00000044,68,0
4,25,39,0x00000027,39,0
5,25,21,0x00000015,21,0
6,25,0,0x00000000,0,0
7,25,65540,0x00010004,4,1
8,25,24,0x00000018,24,0
9,25,0,0x00000000,0,0
10,25,65540,0x00010004,4,1
11,25,0,0x00000000,0,0
12,25,205,0x000000CD,205,0
13,25,0,0x00000000,0,0
14,25,81,0x00000051,81,0
15,25,82,0x00000052,82,0
16,25,0,0x00000000,0,0
17,25,38,0x00000026,38,0
18,25,0,0x00000000,0,0
19,25,0,0x00000000,0,0
20,25,0,0x00000000,0,0
21,25,6,0x00000006,6,0
22,25,0,0x00000000,0,0
23,25,6,0x00000006,6,0
24,25,6,0x00000006,6,0
25,25,12,0x0000000C,12,0
26,25,15,0x0000000F,15,0
27,25,720945,0x000B0031,49,11
28,25,16,0x00000010,16,0
29,25,14,0x0000000E,14,0
30,25,51,0x00000033,51,0
31,25,10,0x0000000A,10,0
32,25,68,0x00000044,68,0
33,25,68,0x00000044,68,0
34,25,68,0x00000044,68,0
35,25,68,0x00000044,68,0
36,25,68,0x00000044,68,0
37,25,68,0x00000044,68,0
38,25,68,0x00000044,68,0
39,25,68,0x00000044,68,0
40,25,393379,0x000600A3,163,6
41,25,68,0x00000044,68,0
42,25,169,0x000000A9,169,0
43,25,170,0x000000AA,170,0
44,25,65746,0x000100D2,210,1
45,25,170,0x000000AA,170,0
46,25,170,0x000000AA,170,0
47,25,170,0x000000AA,170,0
48,25,170,0x000000AA,170,0
49,25,170,0x000000AA,170,0
50,25,170,0x000000AA,170,0
51,25,170,0x000000AA,170,0
52,25,170,0x000000AA,170,0
53,25,65746,0x000100D2,210,1
54,25,170,0x000000AA,170,0
55,25,170,0x000000AA,170,0
56,25,170,0x000000AA,170,0
57,25,170,0x000000AA,170,0
58,25,170,0x000000AA,170,0
59,25,171,0x000000AB,171,0
60,25,68,0x00000044,68,0
61,25,68,0x00000044,68,0
62,25,68,0x00000044,68,0
63,25,68,0x00000044,68,0
64,25,68,0x00000044,68,0
65,25,156,0x0000009C,156,0
66,25,196,0x000000C4,196,0
67,25,170,0x000000AA,170,0
68,25,170,0x000000AA,170,0
69,25,65746,0x000100D2,210,1
70,25,225,0x000000E1,225,0
71,25,198,0x000000C6,198,0
72,25,65743,0x000100CF,207,1
73,25,198,0x000000C6,198,0
74,25,226,0x000000E2,226,0
75,25,225,0x000000E1,225,0
76,25,199,0x000000C7,199,0
77,25,0,0x00000000,0,0
78,25,65540,0x00010004,4,1
79,25,19,0x00000013,19,0
80,25,138,0x0000008A,138,0
81,25,194,0x000000C2,194,0
82,25,170,0x000000AA,170,0
83,25,65746,0x000100D2,210,1
84,25,170,0x000000AA,170,0
85,25,228,0x000000E4,228,0
86,25,229,0x000000E5,229,0
87,25,212,0x000000D4,212,0
88,25,65746,0x000100D2,210,1
89,25,170,0x000000AA,170,0
90,25,195,0x000000C3,195,0
91,25,157,0x0000009D,157,0
92,25,157,0x0000009D,157,0
93,25,159,0x0000009F,159,0
94,25,68,0x00000044,68,0
95,25,7,0x00000007,7,0
96,25,8,0x00000008,8,0
97,25,8,0x00000008,8,0
98,25,8,0x00000008,8,0
99,25,53,0x00000035,53,0
100,25,222,0x000000DE,222,0
101,25,223,0x000000DF,223,0
102,25,224,0x000000E0,224,0
103,25,22,0x00000016,22,0
104,25,6,0x00000006,6,0
105,25,65540,0x00010004,4,1
106,25,0,0x00000000,0,0
107,25,0,0x00000000,0,0
108,25,0,0x00000000,0,0
109,25,12,0x0000000C,12,0
110,25,13,0x0000000D,13,0
111,25,15,0x0000000F,15,0
112,25,29,0x0000001D,29,0
113,25,65584,0x00010030,48,1
114,25,32,0x00000020,32,0
115,25,46,0x0000002E,46,0
116,25,50,0x00000032,50,0
117,25,0,0x00000000,0,0
118,25,50,0x00000032,50,0
119,25,65540,0x00010004,4,1
120,25,0,0x00000000,0,0
121,25,19,0x00000013,19,0
122,25,41,0x00000029,41,0
123,25,42,0x0000002A,42,0
124,25,68,0x00000044,68,0
125,25,68,0x00000044,68,0
126,25,68,0x00000044,68,0
127,25,68,0x00000044,68,0
0,26,68,0x00000044,68,0
1,26,68,0x00000044,68,0
2,26,68,0x00000044,68,0
3,26,68,0x00000044,68,0
4,26,54,0x00000036,54,0
5,26,23,0x00000017,23,0
6,26,0,0x00000000,0,0
7,26,65540,0x00010004,4,1
8,26,24,0x00000018,24,0
9,26,50,0x00000032,50,0
10,26,65540,0x00010004,4,1
11,26,0,0x00000000,0,0
12,26,0,0x00000000,0,0
13,26,71,0x00000047,71,0
14,26,108,0x0000006C,108,0
15,26,109,0x0000006D,109,0
16,26,72,0x00000048,72,0
17,26,73,0x00000049,73,0
18,26,38,0x00000026,38,0
19,26,38,0x00000026,38,0
20,26,0,0x00000000,0,0
21,26,0,0x00000000,0,0
22,26,50,0x00000032,50,0
23,26,12,0x0000000C,12,0
24,26,13,0x0000000D,13,0
25,26,15,0x0000000F,15,0
26,26,29,0x0000001D,29,0
27,26,65584,0x00010030,48,1
28,26,29,0x0000001D,29,0
29,26,30,0x0000001E,30,0
30,26,0,0x00000000,0,0
31,26,51,0x00000033,51,0
32,26,10,0x0000000A,10,0
33,26,68,0x00000044,68,0
34,26,68,0x00000044,68,0
35,26,68,0x00000044,68,0
36,26,68,0x00000044,68,0
37,26,68,0x00000044,68,0
38,26,68,0x00000044,68,0
39,26,68,0x00000044,68,0
40,26,393379,0x000600A3,163,6
41,26,68,0x00000044,68,0
42,26,180,0x000000B4,180,0
43,26,194,0x000000C2,194,0
44,26,65746,0x000100D2,210,1
45,26,170,0x000000AA,170,0
46,26,170,0x000000AA,170,0
47,26,170,0x000000AA,170,0
48,26,170,0x000000AA,170,0
49,26,170,0x000000AA,170,0
50,26,170,0x000000AA,170,0
51,26,170,0x000000AA,170,0
52,26,170,0x000000AA,170,0
53,26,65746,0x000100D2,210,1
54,26,170,0x000000AA,170,0
55,26,193,0x000000C1,193,0
56,26,181,0x000000B5,181,0
57,26,194,0x000000C2,194,0
58,26,170,0x000000AA,170,0
59,26,171,0x000000AB,171,0
60,26,68,0x00000044,68,0
61,26,68,0x00000044,68,0
62,26,68,0x00000044,68,0
63,26,68,0x00000044,68,0
64,26,68,0x00000044,68,0
65,26,169,0x000000A9,169,0
66,26,170,0x000000AA,170,0
67,26,170,0x000000AA,170,0
68,26,170,0x000000AA,170,0
69,26,65746,0x000100D2,210,1
70,26,170,0x000000AA,170,0
71,26,170,0x000000AA,170,0
72,26,2687074,0x00290062,98,41
73,26,65757,0x000100DD,221,1
74,26,65757,0x000100DD,221,1
75,26,7471274,0x007200AA,170,114
76,26,65744,0x000100D0,208,1
77,26,65537,0x00010001,1,1
78,26,3408119,0x003400F7,247,52
79,26,43,0x0000002B,43,0
80,26,55,0x00000037,55,0
81,26,180,0x000000B4,180,0
82,26,194,0x000000C2,194,0
83,26,1048785,0x001000D1,209,16
84,26,212,0x000000D4,212,0
85,26,170,0x000000AA,170,0
86,26,217,0x000000D9,217,0
87,26,218,0x000000DA,218,0
88,26,1048785,0x001000D1,209,16
89,26,65757,0x000100DD,221,1
90,26,65757,0x000100DD,221,1
91,26,65757,0x000100DD,221,1
92,26,1048785,0x001000D1,209,16
93,26,65739,0x000100CB,203,1
94,26,393366,0x00060096,150,6
95,26,65675,0x0001008B,139,1
96,26,655362,0x000A0002,2,10
97,26,65537,0x00010001,1,1
98,26,65537,0x00010001,1,1
99,26,4980740,0x004C0004,4,76
100,26,65537,0x00010001,1,1
101,26,65537,0x00010001,1,1
102,26,65537,0x00010001,1,1
103,26,65537,0x00010001,1,1
104,26,65537,0x00010001,1,1
105,26,655363,0x000A0003,3,10
106,26,65537,0x00010001,1,1
107,26,655362,0x000A0002,2,10
108,26,65537,0x00010001,1,1
109,26,65597,0x0001003D,61,1
110,26,721088,0x000B00C0,192,11
111,26,65583,0x0001002F,47,1
112,26,65583,0x0001002F,47,1
113,26,720945,0x000B0031,49,11
114,26,65598,0x0001003E,62,1
115,26,65537,0x00010001,1,1
116,26,10551298,0x00A10002,2,161
117,26,65537,0x00010001,1,1
118,26,65537,0x00010001,1,1
119,26,655363,0x000A0003,3,10
120,26,0,0x00000000,0,0
121,26,43,0x0000002B,43,0
122,26,56,0x00000038,56,0
123,26,57,0x00000039,57,0
124,26,68,0x00000044,68,0
125,26,68,0x00000044,68,0
126,26,68,0x00000044,68,0
127,26,68,0x00000044,68,0
0,27,68,0x00000044,68,0
1,27,68,0x00000044,68,0
2,27,68,0x00000044,68,0
3,27,68,0x00000044,68,0
4,27,68,0x00000044,68,0
5,27,39,0x00000027,39,0
6,27,21,0x00000015,21,0
7,27,5570560,0x00550000,0,85
8,27,65537,0x00010001,1,1
9,27,65537,0x00010001,1,1
10,27,655363,0x000A0003,3,10
11,27,65537,0x00010001,1,1
12,27,65537,0x00010001,1,1
13,27,65640,0x00010068,104,1
14,27,65639,0x00010067,103,1
15,27,786520,0x000C0058,88,12
16,27,65639,0x00010067,103,1
17,27,65641,0x00010069,105,1
18,27,65537,0x00010001,1,1
19,27,65537,0x00010001,1,1
20,27,65537,0x00010001,1,1
21,27,4259840,0x00410000,0,65
22,27,65537,0x00010001,1,1
23,27,65597,0x0001003D,61,1
24,27,721088,0x000B00C0,192,11
25,27,65583,0x0001002F,47,1
26,27,65583,0x0001002F,47,1
27,27,720945,0x000B0031,49,11
28,27,29,0x0000001D,29,0
29,27,30,0x0000001E,30,0
30,27,6,0x00000006,6,0
31,27,0,0x00000000,0,0
32,27,26,0x0000001A,26,0
33,27,68,0x00000044,68,0
34,27,68,0x00000044,68,0
35,27,68,0x00000044,68,0
36,27,68,0x00000044,68,0
37,27,68,0x00000044,68,0
38,27,68,0x00000044,68,0
39,27,68,0x00000044,68,0
40,27,852091,0x000D007B,123,13
41,27,68,0x00000044,68,0
42,27,54,0x00000036,54,0
43,27,169,0x000000A9,169,0
44,27,1048785,0x001000D1,209,16
45,27,65757,0x000100DD,221,1
46,27,65757,0x000100DD,221,1
47,27,65757,0x000100DD,221,1
48,27,65757,0x000100DD,221,1
49,27,65757,0x000100DD,221,1
50,27,1048785,0x001000D1,209,16
51,27,65757,0x000100DD,221,1
52,27,65757,0x000100DD,221,1
53,27,1048785,0x001000D1,209,16
54,27,170,0x000000AA,170,0
55,27,171,0x000000AB,171,0
56,27,55,0x00000037,55,0
57,27,180,0x000000B4,180,0
58,27,181,0x000000B5,181,0
59,27,183,0x000000B7,183,0
60,27,68,0x00000044,68,0
61,27,68,0x00000044,68,0
62,27,68,0x00000044,68,0
63,27,68,0x00000044,68,0
64,27,68,0x00000044,68,0
65,27,180,0x000000B4,180,0
66,27,182,0x000000B6,182,0
67,27,181,0x000000B5,181,0
68,27,194,0x000000C2,194,0
69,27,65746,0x000100D2,210,1
70,27,170,0x000000AA,170,0
71,27,170,0x000000AA,170,0
72,27,65746,0x000100D2,210,1
73,27,170,0x000000AA,170,0
74,27,170,0x000000AA,170,0
75,27,170,0x000000AA,170,0
76,27,213,0x000000D5,213,0
77,27,0,0x00000000,0,0
78,27,0,0x00000000,0,0
79,27,26,0x0000001A,26,0
80,27,68,0x00000044,68,0
81,27,54,0x00000036,54,0
82,27,169,0x000000A9,169,0
83,27,65746,0x000100D2,210,1
84,27,217,0x000000D9,217,0
85,27,218,0x000000DA,218,0
86,27,228,0x000000E4,228,0
87,27,229,0x000000E5,229,0
88,27,65746,0x000100D2,210,1
89,27,170,0x000000AA,170,0
90,27,170,0x000000AA,170,0
